,Epochs,Val_loss,Train_loss,Lr,time
0,0,0.5786851644515991,0.6536231203251575,0.001,5.240300416946411
1,1,0.4382279567096544,0.5088846325874329,0.0009999975326009292,5.435918569564819
2,2,0.3346509441085484,0.38595438247703645,0.0009999901304280686,5.6222193241119385
3,3,0.27777125524437946,0.3073206500834729,0.000999977793554475,5.814439535140991
4,4,0.24859268768973972,0.26612069793494353,0.0009999605221019082,5.999169588088989
5,5,0.23046191749365433,0.2430758492774274,0.0009999383162408303,6.178534269332886
6,6,0.21522248957468115,0.22634718852588928,0.0009999111761904045,6.411498785018921
7,7,0.2029639456583106,0.21209873772529234,0.000999879102218492,6.6102495193481445
8,8,0.1958960605704266,0.20185197153723383,0.00099984209464165,6.807100296020508
9,9,0.19288596316524173,0.19617146447480444,0.0009998001538251283,6.993287563323975
10,10,0.19172661459964255,0.19356503691299853,0.0009997532801828658,7.186553716659546
11,11,0.19106438755989075,0.1923221552228353,0.0009997014741774865,7.3862292766571045
12,12,0.190475441839384,0.19151216328862203,0.0009996447363202947,7.58121657371521
13,13,0.18988798753074979,0.19082852939525283,0.00099958306717127,7.79137110710144
14,14,0.18930200843707376,0.1901902666292995,0.0009995164673390624,7.994718551635742
15,15,0.1887189577455106,0.18957301877349256,0.0009994449374809851,8.196003675460815
16,16,0.1881324519281802,0.1889630245516099,0.0009993684783030088,8.402764081954956
17,17,0.187531648122746,0.18834718171372472,0.000999287090559755,8.609246492385864
18,18,0.18690435329209204,0.18771209311054413,0.0009992007750544876,8.810628414154053
19,19,0.18623826879522073,0.18704456292003033,0.000999109532639106,9.018375158309937
20,20,0.18552117503207663,0.18633173373808343,0.0009990133642141358,9.224955558776855
21,21,0.18474068201106528,0.1855609540120665,0.0009989122707287207,9.430575847625732
22,22,0.18388396760691766,0.18471954885017441,0.0009988062531806126,9.645074844360352
23,23,0.18293779310972794,0.18379472181739578,0.0009986953126161619,9.855517148971558
24,24,0.1818889029647993,0.18277385644165867,0.000998579450130307,10.07108211517334
25,25,0.1807247069866761,0.18164522949471532,0.000998458666866564,10.27721381187439
26,26,0.17943487607914468,0.18039936078600136,0.0009983329640170149,10.492971420288086
27,27,0.1780135391846947,0.17903111361595522,0.000998202342822296,10.690301656723022
28,28,0.17646217216616092,0.17754228944519918,0.0009980668045715864,10.878748178482056
29,29,0.17479229556477588,0.17594430241958203,0.0009979263506025929,11.067286014556885
30,30,0.17302708392557892,0.17425964700888438,0.00099778098230154,11.260709047317505
31,31,0.17120007717091104,0.17252063471150686,0.0009976307011031543,11.478814601898193
32,32,0.1693500578403473,0.17076431121452745,0.0009974755084906502,11.681843519210815
33,33,0.16751313663047293,0.16902410815279167,0.0009973154059957161,11.8920738697052
34,34,0.16571497334086377,0.16732164032487984,0.0009971503951984994,12.094912052154541
35,35,0.16396662204161935,0.1656625656119312,0.0009969804777275899,12.294990062713623
36,36,0.16226567587126856,0.16403854819665473,0.0009968056552600042,12.503926277160645
37,37,0.1606007270191027,0.16243324707071466,0.0009966259295211698,12.70818305015564
38,38,0.15895674021347708,0.1608286360301167,0.0009964413022849068,12.905186891555786
39,39,0.15731903586698615,0.15920904235667493,0.000996251775373412,13.107375860214233
40,40,0.15567559781281845,0.1575627418526684,0.000996057350657239,13.30562138557434
41,41,0.15401817858219147,0.15588210016848092,0.0009958580300552815,13.509890079498291
42,42,0.1523424451765807,0.15416316393628177,0.0009956538155347532,13.706156253814697
43,43,0.1506476518900498,0.15240515592586562,0.0009954447091111694,13.901798486709595
44,44,0.14893624445666437,0.15061010373644082,0.0009952307128483257,14.105900764465332
45,45,0.14721301262793335,0.1487823945930205,0.0009950118288582787,14.308067083358765
46,46,0.1454842446938805,0.14692832508000983,0.0009947880593013255,14.502756357192993
47,47,0.14375668893689694,0.1450554448078914,0.0009945594063859808,14.69365119934082
48,48,0.14203658764776977,0.14317182611270124,0.000994325872368957,14.886875629425049
49,49,0.14032899944678598,0.14128541483218413,0.0009940874595551403,15.085011720657349
50,50,0.13863719611064249,0.13940337260803545,0.0009938441702975688,15.277361392974854
51,51,0.1369624131399652,0.13753169602658374,0.0009935960069974096,15.473489761352539
52,52,0.1353040583755659,0.1356750493667212,0.000993342972103934,15.662703514099121
53,53,0.13365994329037872,0.13383681601788625,0.0009930850681144944,15.85983419418335
54,54,0.13202693734479987,0.13201924048992525,0.000992822297574499,16.05940556526184
55,55,0.13040143834507983,0.13022367469517582,0.000992554663077387,16.254465579986572
56,56,0.1287799198990283,0.12845080457178942,0.0009922821672646027,16.45490336418152
57,57,0.1271593091280564,0.12670085950788246,0.0009920048128255698,16.65907883644104
58,58,0.1255373099575872,0.12497383277100253,0.0009917226024976648,16.861199855804443
59,59,0.12391262793022653,0.12326974190143218,0.0009914355390661896,17.08668041229248
60,60,0.12228546129620593,0.12158897260585463,0.0009911436253643444,17.31378984451294
61,61,0.120657570336176,0.11993256651134376,0.0009908468642731995,17.562174558639526
62,62,0.11903259741223376,0.11830257177352906,0.000990545258721667,17.77367925643921
63,63,0.11741604364436606,0.11670219488890775,0.0009902388116864722,17.97694158554077
64,64,0.11581500068954799,0.11513576529112207,0.0009899275261921235,18.171232223510742
65,65,0.11423764604589214,0.11360850298261067,0.000989611405310883,18.361181497573853
66,66,0.11269259873939597,0.11212602200278317,0.000989290452162736,18.551616430282593
67,67,0.11118800160677536,0.1106937667871096,0.000988964669915361,18.730911016464233
68,68,0.10973080603972725,0.10931632084300719,0.0009886340617840967,18.91682505607605
69,69,0.10832617237516072,0.10799694188747061,0.0009882986310319124,19.12434959411621
70,70,0.10697715599899707,0.10673724019742874,0.0009879583809693738,19.32684302330017
71,71,0.10568465745967368,0.10553707090846028,0.0009876133149546117,19.545265674591064
72,72,0.10444769230873688,0.10439473719122898,0.0009872634363932886,19.751136779785156
73,73,0.10326373415148776,0.10330728868763131,0.0009869087487385643,19.97119164466858
74,74,0.10212930453860242,0.10227094692997185,0.0009865492554910634,20.182328462600708
75,75,0.10104033286156862,0.10128150605652705,0.0009861849601988384,20.396414041519165
76,76,0.09999270316051401,0.10033466631030462,0.000985815866457337,20.62947177886963
77,77,0.0989823584323344,0.09942635188260711,0.0009854419779093656,20.836927890777588
78,78,0.09800562424504239,0.09855279920690031,0.000985063298245053,21.056723594665527
79,79,0.09705925279337427,0.09771068683230734,0.0009846798312018146,21.26819133758545
80,80,0.09614046695439712,0.09689714831401067,0.0009842915805643156,21.47579860687256
81,81,0.09524689096471538,0.09610973018479635,0.0009838985501644327,21.663390159606934
82,82,0.09437657795522524,0.09534636008811284,0.0009835007438812175,21.865703582763672
83,83,0.09352785284104555,0.09460530338517155,0.0009830981656408573,22.088703870773315
84,84,0.092699375813422,0.09388505924178893,0.000982690819416637,22.289464473724365
85,85,0.09189000466595525,0.09318435944347496,0.000982278709228899,22.487122535705566
86,86,0.09109878993552664,0.09250210787517478,0.0009818618391450049,22.677417755126953
87,87,0.09032483852427939,0.09183733073702778,0.0009814402132792938,22.861754894256592
88,88,0.08956750773865244,0.09118916564677135,0.0009810138357930428,23.06716799736023
89,89,0.08882614905419557,0.09055683106543069,0.000980582710894426,23.267082452774048
90,90,0.08810021177582118,0.08993961022919919,0.0009801468428384716,23.474628448486328
91,91,0.08738925988259523,0.08933685655335345,0.0009797062359270215,23.686961889266968
92,92,0.08669280908677889,0.08874796508665544,0.0009792608945086879,23.88676357269287
93,93,0.08601058533658153,0.08817238538380129,0.000978810822978811,24.0939199924469
94,94,0.08534220379331837,0.08760961552700365,0.0009783560257794154,24.295607805252075
95,95,0.08468743834806525,0.087059197889035,0.000977896507399165,24.50393271446228
96,96,0.08404609658147978,0.08652071092861245,0.0009774322723733215,24.71139359474182
97,97,0.08341798348271329,0.08599379141646696,0.0009769633252836969,24.91762638092041
98,98,0.08280298567336539,0.08547809939068483,0.0009764896707586096,25.131944179534912
99,99,0.08220100791557976,0.08497333400938885,0.0009760113134728383,25.333367109298706
100,100,0.0816119838020076,0.0844792563872165,0.0009755282581475768,25.542596340179443
101,101,0.08103589065696883,0.08399563000862857,0.0009750405095503858,25.74729895591736
102,102,0.0804727194101914,0.08352225981203906,0.0009745480724951474,25.957371711730957
103,103,0.07992249889218289,0.08305899039449462,0.000974050951842016,26.16753578186035
104,104,0.07938520610332489,0.08260565822023944,0.000973549152497372,26.381160259246826
105,105,0.07886088866254558,0.08216215350541724,0.0009730426794137727,26.594634294509888
106,106,0.07834956373857416,0.08172834917723415,0.0009725315375899024,26.798250675201416
107,107,0.07785123975380608,0.08130414428481136,0.000972015732070525,27.02961015701294
108,108,0.07736589273680812,0.08088944714112455,0.0009714952679464322,27.24204158782959
109,109,0.07689356512349585,0.08048416151698813,0.0009709701503543953,27.461485147476196
110,110,0.0764341950416565,0.08008819936987865,0.0009704403844771128,27.670770406723022
111,111,0.07598769729552061,0.07970145073640778,0.0009699059755431599,27.88336968421936
112,112,0.07555401487194974,0.07932382296007799,0.0009693669288269371,28.103923320770264
113,113,0.07513305965972983,0.0789551937256951,0.0009688232496486178,28.3211989402771
114,114,0.07472463405650595,0.07859544777367489,0.0009682749433740963,28.542662143707275
115,115,0.07432862597963084,0.078244460688298,0.0009677220154149337,28.75267267227173
116,116,0.07394483458736668,0.07790207563035459,0.0009671644712283061,28.963106870651245
117,117,0.07357301401055377,0.07756815191852041,0.0009666023163169493,29.17046594619751
118,118,0.07321295368930568,0.07724252589136721,0.0009660355562291055,29.37911295890808
119,119,0.07286438378302948,0.07692503009934024,0.0009654641965584678,29.592118740081787
120,120,0.0725270328314408,0.07661548518990896,0.0009648882429441257,29.80586314201355
121,121,0.07220061641672383,0.07631370026663126,0.0009643077010705087,30.01946783065796
122,122,0.07188479569943054,0.07601948010634227,0.0009637225766673306,30.229370594024658
123,123,0.07157928626174512,0.07573264645165707,0.0009631328755095334,30.428808212280273
124,124,0.07128374602483667,0.07545298267918897,0.000962538603417229,30.634451866149902
125,125,0.07099784716315892,0.0751802895442549,0.0009619397662556434,30.841848611831665
126,126,0.07072124144305354,0.07491436132106437,0.0009613363699350574,31.067830085754395
127,127,0.07045362274283948,0.07465499397142823,0.0009607284204107493,31.276092767715454
128,128,0.07019463732190755,0.07440198040511235,0.0009601159236829353,31.489932775497437
129,129,0.06994396869255148,0.07415512001298996,0.0009594988857967106,31.70099139213562
130,130,0.06970127736744673,0.07391421653061028,0.0009588773128419905,31.91291856765747
131,131,0.06946625236583792,0.07367907141346529,0.000958251210953449,32.12437438964844
132,132,0.06923856521430223,0.07344949049762933,0.0009576205863104588,32.33541536331177
133,133,0.06901794736799986,0.07322528186332748,0.0009569854451370306,32.549219846725464
134,134,0.06880406679018684,0.07300626037709684,0.0009563457937017515,32.75968050956726
135,135,0.06859665234451709,0.07279225241347968,0.0009557016383177226,32.979968786239624
136,136,0.0683954338664594,0.07258306991264045,0.0009550529853424979,33.18635296821594
