frequency,transmission_loss,grid_size,radius,inner_radius,gap_width
2084.832371128048,-0.4334391133145907,0.022,0.0065,0.00321578947368421,0.00321578947368421
2089.9894623665105,-0.4545603445709766,0.022,0.0065,0.00321578947368421,0.00321578947368421
2102.1973551733645,-0.503658902550476,0.022,0.0065,0.00321578947368421,0.00321578947368421
2122.9112307074397,-0.5825275813346039,0.022,0.0065,0.00321578947368421,0.00321578947368421
2182.9598321243802,-0.7580746215822537,0.022,0.0065,0.00321578947368421,0.00321578947368421
2255.4563402766944,-0.8188821231261761,0.022,0.0065,0.00321578947368421,0.00321578947368421
2508.4782145744084,0.002495264049737057,0.022,0.0065,0.00321578947368421,0.00321578947368421
7098.899025714564,-6.3783488145314085,0.022,0.0065,0.004652631578947368,0.004652631578947368
7129.801027389734,-4.92333763512616,0.022,0.0065,0.004652631578947368,0.004652631578947368
7176.299042969699,-0.09964456952058473,0.022,0.0065,0.004652631578947368,0.004652631578947368
7176.33042315239,-0.09786851230250611,0.022,0.0065,0.004652631578947368,0.004652631578947368
7199.054541681387,-2.134741635996127,0.022,0.0065,0.004652631578947368,0.004652631578947368
7253.05018958204,-12.624705773752968,0.022,0.0065,0.004652631578947368,0.004652631578947368
7254.415760839074,-12.828792322447974,0.022,0.0065,0.004652631578947368,0.004652631578947368
7307.44314800591,-19.211649201080935,0.022,0.0065,0.004652631578947368,0.004652631578947368
7495.861724914493,-31.00795548778879,0.022,0.0065,0.004652631578947368,0.004652631578947368
7655.089164466559,-37.258222308404086,0.022,0.0065,0.004652631578947368,0.004652631578947368
7661.423184756261,-37.45542731220799,0.022,0.0065,0.004652631578947368,0.004652631578947368
7772.003694343743,-40.379433374925604,0.022,0.0065,0.004652631578947368,0.004652631578947368
7959.341563224706,-43.132722992997984,0.022,0.0065,0.004652631578947368,0.004652631578947368
7978.179465536588,-43.256045418684195,0.022,0.0065,0.004652631578947368,0.004652631578947368
8351.324931540305,-43.00479775155622,0.022,0.0065,0.004652631578947368,0.004652631578947368
8446.386301465358,-42.63090628775818,0.022,0.0065,0.004652631578947368,0.004652631578947368
8500.586831063461,-42.211409958777864,0.022,0.0065,0.004652631578947368,0.004652631578947368
8775.429247181706,-37.72620702702171,0.022,0.0065,0.004652631578947368,0.004652631578947368
8817.627962593331,-36.73164326949735,0.022,0.0065,0.004652631578947368,0.004652631578947368
13069.876647144956,0.4457223708475944,0.022,0.0065,0.005131578947368421,0.005131578947368421
13158.482781430836,0.4283479924015031,0.022,0.0065,0.005131578947368421,0.005131578947368421
13243.581572375666,-0.0008734192042348416,0.022,0.0065,0.005131578947368421,0.005131578947368421
13268.412274684115,-0.1791087485166222,0.022,0.0065,0.005131578947368421,0.005131578947368421
13304.095799180317,-0.42872216191431667,0.022,0.0065,0.005131578947368421,0.005131578947368421
13314.317336118642,-0.4920973198787425,0.022,0.0065,0.005131578947368421,0.005131578947368421
13536.900192670633,0.5894669699856234,0.022,0.0065,0.005131578947368421,0.005131578947368421
13563.762027435056,-0.01159889372945148,0.022,0.0065,0.005131578947368421,0.005131578947368421
13593.534997952314,-1.6179386867771985,0.022,0.0065,0.005131578947368421,0.005131578947368421
13599.89347719047,-2.0630263251374323,0.022,0.0065,0.005131578947368421,0.005131578947368421
13651.52555605037,-6.186534048058034,0.022,0.0065,0.005131578947368421,0.005131578947368421
13682.998290194184,-8.693170678864494,0.022,0.0065,0.005131578947368421,0.005131578947368421
13691.89563366226,-9.371472451014522,0.022,0.0065,0.005131578947368421,0.005131578947368421
13785.97085600752,-15.62620482236315,0.022,0.0065,0.005131578947368421,0.005131578947368421
13804.76413708264,-16.69503093293008,0.022,0.0065,0.005131578947368421,0.005131578947368421
13866.726295292458,-19.880224045824917,0.022,0.0065,0.005131578947368421,0.005131578947368421
13890.21300196536,-20.969449269994907,0.022,0.0065,0.005131578947368421,0.005131578947368421
13984.205223186531,-24.80936727939696,0.022,0.0065,0.005131578947368421,0.005131578947368421
14032.51930765391,-26.515732849787433,0.022,0.0065,0.005131578947368421,0.005131578947368421
14034.907743523332,-26.59605670472792,0.022,0.0065,0.005131578947368421,0.005131578947368421
14235.79769090025,-32.216013230282655,0.022,0.0065,0.005131578947368421,0.005131578947368421
14258.48044599046,-32.72103478790538,0.022,0.0065,0.005131578947368421,0.005131578947368421
14347.207755686952,-34.44163985166068,0.022,0.0065,0.005131578947368421,0.005131578947368421
14347.586579172706,-34.44808529349568,0.022,0.0065,0.005131578947368421,0.005131578947368421
14479.828071751728,-36.19881728930744,0.022,0.0065,0.005131578947368421,0.005131578947368421
14517.620921900349,-36.51159997523199,0.022,0.0065,0.005131578947368421,0.005131578947368421
14518.699285995277,-36.51930026208588,0.022,0.0065,0.005131578947368421,0.005131578947368421
14790.105918606154,-36.44365841269498,0.022,0.0065,0.005131578947368421,0.005131578947368421
14849.493405316078,-35.91158420852972,0.022,0.0065,0.005131578947368421,0.005131578947368421
14918.628272284794,-35.030688760963194,0.022,0.0065,0.005131578947368421,0.005131578947368421
14921.016430800164,-34.99473378376644,0.022,0.0065,0.005131578947368421,0.005131578947368421
14960.521467748315,-34.341156317824925,0.022,0.0065,0.005131578947368421,0.005131578947368421
14988.914084953543,-33.79833972155424,0.022,0.0065,0.005131578947368421,0.005131578947368421
15201.681604167532,-27.109451945552337,0.022,0.0065,0.005131578947368421,0.005131578947368421
15248.654620891555,-24.753563922955806,0.022,0.0065,0.005131578947368421,0.005131578947368421
15318.383416079969,-20.293284319755816,0.022,0.0065,0.005131578947368421,0.005131578947368421
15440.631061066668,-6.8487710323645645,0.022,0.0065,0.005131578947368421,0.005131578947368421
15457.78128224369,-3.6646365899236755,0.022,0.0065,0.005131578947368421,0.005131578947368421
15475.421691807003,0.17943120461556442,0.022,0.0065,0.005131578947368421,0.005131578947368421
15495.583961863129,4.099414442424198,0.022,0.0065,0.005131578947368421,0.005131578947368421
15522.51662106049,3.1051066760663186,0.022,0.0065,0.005131578947368421,0.005131578947368421
15558.064080002798,0.05653176192183772,0.022,0.0065,0.005131578947368421,0.005131578947368421
15697.523518474733,6.173660576700847,0.022,0.0065,0.005131578947368421,0.005131578947368421
15793.248413425194,3.2039053309254077,0.022,0.0065,0.005131578947368421,0.005131578947368421
15828.916673320273,0.933709356066392,0.022,0.0065,0.005131578947368421,0.005131578947368421
15841.250763358054,0.004985204246318133,0.022,0.0065,0.005131578947368421,0.005131578947368421
15938.906838630162,-2.7721543685088084,0.022,0.0065,0.005131578947368421,0.005131578947368421
16002.24748789293,0.08773578890619317,0.022,0.0065,0.005131578947368421,0.005131578947368421
16007.751412352254,0.4180988790893172,0.022,0.0065,0.005131578947368421,0.005131578947368421
16030.20761331605,1.7256375900190983,0.022,0.0065,0.005131578947368421,0.005131578947368421
16185.235022571636,1.9597532041449692,0.022,0.0065,0.005131578947368421,0.005131578947368421
16253.449085802196,1.6627786572189116,0.022,0.0065,0.005131578947368421,0.005131578947368421
16291.76118180673,1.5718426552843214,0.022,0.0065,0.005131578947368421,0.005131578947368421
16307.869564089431,1.633892796485619,0.022,0.0065,0.005131578947368421,0.005131578947368421
18429.214773225678,-54.642095829613886,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
18485.293641776258,-55.02242674555586,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
18529.824055084944,-55.32421432848925,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
18665.958892628765,-56.16883349502234,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
18755.48398150169,-56.492132939149656,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
18779.76481661813,-56.50427157151044,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
18802.09045255347,-56.47056933568729,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
18884.141464583623,-55.75718867276442,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
19072.160043287022,-38.768289118988974,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
19138.603884209213,-16.53499022671192,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
19292.943072966787,-4.569854776423867,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
19375.124825458934,-8.398133624912584,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
19390.454236684785,-7.440621925057275,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
19428.838090001365,-3.4877532437981085,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
19433.079985857315,-2.9991565213646894,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
19471.742188370197,-1.8873866947418345,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
19500.633087770482,-4.389911402004406,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
19536.68184077228,-6.544888084183945,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
19623.207600772042,-5.627903965757946,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
19633.449331974138,-5.040816072272475,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
19742.462202218045,-3.325783040392922,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
19793.983891533666,-5.955572236300275,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
19866.411973095943,-6.119259285387365,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
19884.70833936126,-5.4957577663760615,0.022,0.0065,0.0020184210526315786,0.0020184210526315786
8705.632926046037,-32.54899557336744,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
8730.066946853225,-32.48683303214602,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
8786.237450685992,-32.11816698072249,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
8801.54139294457,-31.967364268017626,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
8852.734463224398,-31.317298055931918,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
8893.379107866243,-30.646505505681457,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
8959.614709952179,-29.25833885375691,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
9066.075976340962,-26.181255024895815,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
9331.82636865175,-11.288989055252966,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
9379.848525783927,-6.499347500667003,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
9399.488913414063,-4.31022361012687,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
9793.319680793313,-0.2049499470168834,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
9796.91383152398,-0.15929353428241463,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
9800.52031606952,-0.11697486244727984,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
9920.76568267692,-0.4988351976881976,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
10169.993155040826,-0.823139956846881,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
10210.260334720686,-0.479001150723255,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
10253.767789124191,-0.14489647213943074,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
10259.784290997513,-0.10660110193683563,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
10358.156264784662,0.09351770919851726,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
10451.231430134058,-0.2886704794752319,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
10455.107942956418,-0.3074466400798284,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
10490.711684733933,-0.4666878362882859,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
10581.08326174334,-0.6586885865200637,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
10689.739399819784,-0.4162381612462417,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
10749.510057324194,-0.1659520528970534,0.022,0.0065,0.0015394736842105263,0.0015394736842105263
7048.166978282238,-0.6103107603388138,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
7099.467151606324,-1.691762422290239,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
7292.014275811286,-1.7025621939363997,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
7295.623627652851,-2.533948937039349,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
7325.7588156329875,-9.58865745277706,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
7328.212575223701,-10.076788209794579,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
7399.589796928479,-20.08794721825792,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
7439.624704852608,-23.731243764119437,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
7466.911497265055,-25.828507201475695,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
7570.782950822854,-31.884752803681966,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
7619.539504625097,-34.081864963478445,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
7830.589551815952,-39.78706582383034,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
7858.048416108276,-41.1225910210442,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
8057.460824670327,-42.95189105885694,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
8065.421977349192,-42.97473195014918,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
8277.091187880229,-43.07724718791336,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
8288.479719382925,-43.058501419443296,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
8391.303039147704,-42.725302542149606,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
8495.61507446452,-41.937592665586735,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
8644.556788504964,-39.83233757720439,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
8717.184542752912,-38.40710151496472,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
8725.215895041712,-38.23464525329082,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
8754.03755490528,-37.59177033703582,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
8776.44298133457,-37.065982030497835,0.022,0.0065,0.0034552631578947364,0.0034552631578947364
13892.85153467402,-21.85971746559399,0.022,0.0065,0.003694736842105263,0.003694736842105263
14048.940886764585,-27.301150848554798,0.022,0.0065,0.003694736842105263,0.003694736842105263
14087.56836892325,-28.364391727983644,0.022,0.0065,0.003694736842105263,0.003694736842105263
14137.42191238509,-29.60603187663117,0.022,0.0065,0.003694736842105263,0.003694736842105263
14153.353331363882,-29.975064749750114,0.022,0.0065,0.003694736842105263,0.003694736842105263
14209.66459935812,-31.184853827064618,0.022,0.0065,0.003694736842105263,0.003694736842105263
14221.329037683232,-31.418518999146517,0.022,0.0065,0.003694736842105263,0.003694736842105263
14282.043686941837,-32.55089394685642,0.022,0.0065,0.003694736842105263,0.003694736842105263
14321.790028488029,-33.220964202721,0.022,0.0065,0.003694736842105263,0.003694736842105263
14355.542381321044,-33.74741972776971,0.022,0.0065,0.003694736842105263,0.003694736842105263
14411.251509240792,-34.52891574832637,0.022,0.0065,0.003694736842105263,0.003694736842105263
14516.318697156488,-35.66643320557725,0.022,0.0065,0.003694736842105263,0.003694736842105263
14561.675306063002,-35.9943980778647,0.022,0.0065,0.003694736842105263,0.003694736842105263
14587.704629475262,-36.13073011163893,0.022,0.0065,0.003694736842105263,0.003694736842105263
14611.85738836414,-36.22086953044995,0.022,0.0065,0.003694736842105263,0.003694736842105263
14775.849596929354,-35.81397605267594,0.022,0.0065,0.003694736842105263,0.003694736842105263
14877.983807832987,-34.628897673830046,0.022,0.0065,0.003694736842105263,0.003694736842105263
15036.765594610633,-31.29028632236398,0.022,0.0065,0.003694736842105263,0.003694736842105263
15382.209609704065,-11.269164917400303,0.022,0.0065,0.003694736842105263,0.003694736842105263
15388.665053141543,-10.452659175217129,0.022,0.0065,0.003694736842105263,0.003694736842105263
15561.946260434957,-0.8856538940521688,0.022,0.0065,0.003694736842105263,0.003694736842105263
15684.75799050382,5.65722942819842,0.022,0.0065,0.003694736842105263,0.003694736842105263
15745.552969141803,7.498221219091146,0.022,0.0065,0.003694736842105263,0.003694736842105263
15768.162442715375,6.472587337706065,0.022,0.0065,0.003694736842105263,0.003694736842105263
15782.582960043783,5.3863637688829025,0.022,0.0065,0.003694736842105263,0.003694736842105263
15907.470042930157,-3.316227182991018,0.022,0.0065,0.003694736842105263,0.003694736842105263
16154.495571345718,2.1033909554054593,0.022,0.0065,0.003694736842105263,0.003694736842105263
16315.861938756067,2.202150250124354,0.022,0.0065,0.003694736842105263,0.003694736842105263
16511.6127681129,-2.600515289447828,0.022,0.0065,0.003694736842105263,0.003694736842105263
16713.559021983718,-2.5629539068509946,0.022,0.0065,0.003694736842105263,0.003694736842105263
16742.759953953224,-7.600423253395166,0.022,0.0065,0.003694736842105263,0.003694736842105263
16822.996655164978,-11.287044423633725,0.022,0.0065,0.003694736842105263,0.003694736842105263
16870.842667447236,-38.1220607355491,0.022,0.0065,0.003694736842105263,0.003694736842105263
16948.97163614123,-66.49147810498837,0.022,0.0065,0.003694736842105263,0.003694736842105263
17010.557232390856,-71.52776451634955,0.022,0.0065,0.003694736842105263,0.003694736842105263
17087.352760349742,-71.84789828402792,0.022,0.0065,0.003694736842105263,0.003694736842105263
17099.620323885014,-71.87138529623716,0.022,0.0065,0.003694736842105263,0.003694736842105263
17161.65118064352,-72.07383052435391,0.022,0.0065,0.003694736842105263,0.003694736842105263
17173.530463250594,-72.12688856391924,0.022,0.0065,0.003694736842105263,0.003694736842105263
17190.24045568014,-72.20741417889946,0.022,0.0065,0.003694736842105263,0.003694736842105263
17239.440364558577,-72.47364004449359,0.022,0.0065,0.003694736842105263,0.003694736842105263
17321.062909241125,-72.95950097590003,0.022,0.0065,0.003694736842105263,0.003694736842105263
5480.009891433441,-53.72536406212887,0.022,0.0065,0.003694736842105263,0.003694736842105263
5573.8320981244615,-55.146403746316196,0.022,0.0065,0.003694736842105263,0.003694736842105263
5702.71271611454,-57.12130827815855,0.022,0.0065,0.003694736842105263,0.003694736842105263
5773.1605891427425,-58.21370827363775,0.022,0.0065,0.003694736842105263,0.003694736842105263
5798.039444275719,-58.60002337605313,0.022,0.0065,0.003694736842105263,0.003694736842105263
5991.502608761277,-60.00930319587853,0.022,0.0065,0.003694736842105263,0.003694736842105263
5995.476990568695,-59.81247246043583,0.022,0.0065,0.003694736842105263,0.003694736842105263
6041.7260827070995,-49.73995264425216,0.022,0.0065,0.003694736842105263,0.003694736842105263
6429.671853278326,-6.247085676592233,0.022,0.0065,0.003694736842105263,0.003694736842105263
6505.9336303749415,-1.8418477710619376,0.022,0.0065,0.003694736842105263,0.003694736842105263
6557.020199945991,-5.325705409284652,0.022,0.0065,0.003694736842105263,0.003694736842105263
6642.161167526531,-1.6775031668568383,0.022,0.0065,0.003694736842105263,0.003694736842105263
6675.272735939928,-4.211908942521515,0.022,0.0065,0.003694736842105263,0.003694736842105263
3358.639317015543,-1.4442861342203392,0.022,0.0065,0.00321578947368421,0.00321578947368421
3403.3600634096847,-1.4612101015557513,0.022,0.0065,0.00321578947368421,0.00321578947368421
3409.648351927246,-1.4489804609564547,0.022,0.0065,0.00321578947368421,0.00321578947368421
3437.6811498294155,-1.3508665112897942,0.022,0.0065,0.00321578947368421,0.00321578947368421
3477.7674180092854,-1.0958372218610999,0.022,0.0065,0.00321578947368421,0.00321578947368421
3477.7882803286257,-1.0956736725987273,0.022,0.0065,0.00321578947368421,0.00321578947368421
3481.505926521365,-1.0660854475842552,0.022,0.0065,0.00321578947368421,0.00321578947368421
3517.6715309411666,-0.7414443174475022,0.022,0.0065,0.00321578947368421,0.00321578947368421
3572.2578399201357,-0.2323562502653569,0.022,0.0065,0.00321578947368421,0.00321578947368421
3689.50634382077,-0.3034116256281049,0.022,0.0065,0.00321578947368421,0.00321578947368421
3736.104950180626,-0.9007810807769627,0.022,0.0065,0.00321578947368421,0.00321578947368421
3754.106482701528,-1.1580330981139277,0.022,0.0065,0.00321578947368421,0.00321578947368421
