,Epochs,Val_loss,Train_loss,Lr,time
0,0,0.8849906921386719,1.0464032888412476,0.001,5.859043598175049
1,1,0.8196349143981934,0.9308053255081177,0.0009999975326009292,6.597479343414307
2,2,0.7921625971794128,0.8855696320533752,0.0009999901304280686,7.329909801483154
3,3,0.7224704623222351,0.8490231037139893,0.000999977793554475,8.047308921813965
4,4,0.6743297576904297,0.8001710176467896,0.0009999605221019082,8.765630006790161
5,5,0.6527982950210571,0.7699459791183472,0.0009999383162408303,9.492658615112305
6,6,0.6249586939811707,0.7386166453361511,0.0009999111761904045,10.237327337265015
7,7,0.5957357883453369,0.7081132531166077,0.000999879102218492,10.960222482681274
8,8,0.595742404460907,0.6819444298744202,0.00099984209464165,11.698883771896362
9,9,0.5814244151115417,0.6661829352378845,0.0009998001538251283,12.442702770233154
10,10,0.5760169625282288,0.6565253734588623,0.0009997532801828658,13.170553922653198
11,11,0.5727099776268005,0.6513388156890869,0.0009997014741774865,13.904350996017456
12,12,0.5693038105964661,0.6461061835289001,0.0009996447363202947,14.664316654205322
13,13,0.5682088732719421,0.64236980676651,0.00099958306717127,15.408711671829224
14,14,0.5631484985351562,0.6404289603233337,0.0009995164673390624,16.158921241760254
15,15,0.5595054626464844,0.6348225474357605,0.0009994449374809851,16.928465127944946
16,16,0.5624807476997375,0.632510244846344,0.0009993684783030088,17.65956449508667
17,17,0.5580092072486877,0.6305733919143677,0.000999287090559755,18.455841779708862
18,18,0.5532452464103699,0.6278712749481201,0.0009992007750544876,19.28664255142212
19,19,0.5559215545654297,0.6267224550247192,0.000999109532639106,20.087599277496338
20,20,0.5540555119514465,0.6241457462310791,0.0009990133642141358,20.874584197998047
21,21,0.5495743155479431,0.6223452091217041,0.0009989122707287207,21.656508684158325
22,22,0.5482011437416077,0.6203989386558533,0.0009988062531806126,22.413987636566162
23,23,0.5444168448448181,0.6174544095993042,0.0009986953126161619,23.154149770736694
24,24,0.5443360209465027,0.6189610958099365,0.000998579450130307,23.920957565307617
25,25,0.5441881418228149,0.6148014664649963,0.000998458666866564,24.683478116989136
26,26,0.5436475872993469,0.6127684116363525,0.0009983329640170149,25.4557044506073
27,27,0.5389785766601562,0.6114305257797241,0.000998202342822296,26.261581420898438
28,28,0.5390191674232483,0.6110677719116211,0.0009980668045715864,27.064818382263184
29,29,0.5402370095252991,0.6091030836105347,0.0009979263506025929,27.86156678199768
30,30,0.5329813957214355,0.6076454520225525,0.00099778098230154,28.66106867790222
31,31,0.5321416258811951,0.6051065325737,0.0009976307011031543,29.420867681503296
32,32,0.5317839980125427,0.6037954688072205,0.0009974755084906502,30.156218767166138
33,33,0.5289452075958252,0.6018006801605225,0.0009973154059957161,30.956310987472534
34,34,0.5264484286308289,0.6010079979896545,0.0009971503951984994,31.755764961242676
35,35,0.5225439667701721,0.5965198278427124,0.0009969804777275899,32.52709913253784
36,36,0.5200515389442444,0.5954326391220093,0.0009968056552600042,33.289464235305786
37,37,0.5178807973861694,0.5934658646583557,0.0009966259295211698,34.05662989616394
38,38,0.5156125426292419,0.5916623473167419,0.0009964413022849068,34.82306718826294
39,39,0.5096279978752136,0.5905691981315613,0.000996251775373412,35.60568571090698
40,40,0.5058812499046326,0.5863927006721497,0.000996057350657239,36.37182283401489
41,41,0.5087060928344727,0.5840774774551392,0.0009958580300552815,37.116997718811035
42,42,0.5092784762382507,0.5826184749603271,0.0009956538155347532,37.88970494270325
43,43,0.5051032900810242,0.5810975432395935,0.0009954447091111694,38.644163370132446
44,44,0.5002151131629944,0.5775082111358643,0.0009952307128483257,39.38646721839905
45,45,0.4900538921356201,0.5740739107131958,0.0009950118288582787,40.15219593048096
46,46,0.4877423346042633,0.5722720623016357,0.0009947880593013255,40.94717764854431
47,47,0.49035319685935974,0.5702267289161682,0.0009945594063859808,41.733750104904175
48,48,0.4730985164642334,0.5637415647506714,0.000994325872368957,42.503214836120605
49,49,0.48071518540382385,0.5583295226097107,0.0009940874595551403,43.26208186149597
50,50,0.47320637106895447,0.5529770255088806,0.0009938441702975688,44.01159381866455
51,51,0.45810604095458984,0.5474674701690674,0.0009935960069974096,44.784038066864014
52,52,0.4590321481227875,0.5446078777313232,0.000993342972103934,45.59915494918823
53,53,0.44663622975349426,0.5400712490081787,0.0009930850681144944,46.36890172958374
54,54,0.43933555483818054,0.533783495426178,0.000992822297574499,47.14673829078674
55,55,0.441015362739563,0.52846759557724,0.000992554663077387,47.92496919631958
56,56,0.44446611404418945,0.5255516767501831,0.0009922821672646027,48.745843172073364
57,57,0.4346402883529663,0.522620677947998,0.0009920048128255698,49.545968532562256
58,58,0.4348759651184082,0.5135735273361206,0.0009917226024976648,50.45105862617493
59,59,0.42086660861968994,0.5096178650856018,0.0009914355390661896,51.19538974761963
60,60,0.43414032459259033,0.502928614616394,0.0009911436253643444,51.90568017959595
61,61,0.4169987738132477,0.49586036801338196,0.0009908468642731995,52.64964938163757
62,62,0.435259610414505,0.48959916830062866,0.000990545258721667,53.390443563461304
63,63,0.4490910470485687,0.48931020498275757,0.0009902388116864722,54.140668869018555
64,64,0.3751582205295563,0.4792692959308624,0.0009899275261921235,54.88827419281006
65,65,0.35578083992004395,0.4807840883731842,0.000989611405310883,55.631585359573364
66,66,0.350526362657547,0.4711645841598511,0.000989290452162736,56.358721017837524
67,67,0.34988582134246826,0.4626315236091614,0.000988964669915361,57.093026638031006
68,68,0.34253212809562683,0.4528326988220215,0.0009886340617840967,57.83536410331726
69,69,0.3312092423439026,0.44641298055648804,0.0009882986310319124,58.584306955337524
70,70,0.32046616077423096,0.43849611282348633,0.0009879583809693738,59.345484256744385
71,71,0.3117623031139374,0.4339117705821991,0.0009876133149546117,60.10035014152527
