,Epochs,Val_loss,Train_loss,Lr,time
0,0,0.946847140789032,0.9734805226325989,0.001,5.728322744369507
1,1,0.885564386844635,0.9283953905105591,0.0009999975326009292,6.230199098587036
2,2,0.7853630185127258,0.830246090888977,0.0009999901304280686,6.695345640182495
3,3,0.6009387373924255,0.7006955742835999,0.000999977793554475,7.144166707992554
4,4,0.5676510334014893,0.5980604887008667,0.0009999605221019082,7.607376337051392
5,5,0.559037983417511,0.5845854878425598,0.0009999383162408303,8.055100440979004
6,6,0.5535737872123718,0.5759880542755127,0.0009999111761904045,8.527844190597534
7,7,0.5481413006782532,0.5695680379867554,0.000999879102218492,8.956422090530396
8,8,0.5427578091621399,0.5634949207305908,0.00099984209464165,9.41458249092102
9,9,0.5363590717315674,0.5572497844696045,0.0009998001538251283,9.887350082397461
10,10,0.528784990310669,0.5501407384872437,0.0009997532801828658,10.353604078292847
11,11,0.5196127891540527,0.5417031049728394,0.0009997014741774865,10.86143684387207
12,12,0.5084869861602783,0.5316373109817505,0.0009996447363202947,11.353550910949707
13,13,0.49540194869041443,0.5199384689331055,0.00099958306717127,11.858378887176514
14,14,0.4806373119354248,0.5068334937095642,0.0009995164673390624,12.352313995361328
15,15,0.4647162854671478,0.49255576729774475,0.0009994449374809851,12.839217185974121
16,16,0.4488837420940399,0.477594792842865,0.0009993684783030088,13.344359636306763
17,17,0.43423712253570557,0.4628899395465851,0.000999287090559755,13.84214735031128
18,18,0.4203428328037262,0.448808878660202,0.0009992007750544876,14.33446216583252
19,19,0.40588346123695374,0.434307724237442,0.000999109532639106,14.826747417449951
20,20,0.39129436016082764,0.41773316264152527,0.0009990133642141358,15.33121109008789
21,21,0.3771543502807617,0.3984231948852539,0.0009989122707287207,15.887225866317749
22,22,0.36184296011924744,0.3784838318824768,0.0009988062531806126,16.42998170852661
23,23,0.34648144245147705,0.360842227935791,0.0009986953126161619,16.93108296394348
24,24,0.3331679105758667,0.3473406434059143,0.000998579450130307,17.399243116378784
25,25,0.3235187232494354,0.3367229104042053,0.000998458666866564,17.887709379196167
26,26,0.31554093956947327,0.3277616798877716,0.0009983329640170149,18.367822647094727
27,27,0.30845776200294495,0.31994155049324036,0.000998202342822296,18.851235151290894
28,28,0.30221113562583923,0.31287673115730286,0.0009980668045715864,19.33467435836792
29,29,0.2966957986354828,0.3063916862010956,0.0009979263506025929,19.832268953323364
30,30,0.2917613685131073,0.30038726329803467,0.00099778098230154,20.30846881866455
31,31,0.2872675657272339,0.2947813868522644,0.0009976307011031543,20.790552377700806
32,32,0.2830987870693207,0.2895112633705139,0.0009974755084906502,21.244775772094727
33,33,0.2791658639907837,0.2845311462879181,0.0009973154059957161,21.70882558822632
34,34,0.2754024565219879,0.2798052728176117,0.0009971503951984994,22.188774824142456
35,35,0.2717604637145996,0.27530431747436523,0.0009969804777275899,22.65915560722351
36,36,0.26820555329322815,0.2710040509700775,0.0009968056552600042,23.170358180999756
37,37,0.2647140920162201,0.26688459515571594,0.0009966259295211698,23.663840532302856
38,38,0.26127052307128906,0.2629295289516449,0.0009964413022849068,24.131641387939453
39,39,0.25786662101745605,0.2591246962547302,0.000996251775373412,24.62410545349121
40,40,0.2544986307621002,0.2554571330547333,0.000996057350657239,25.090858697891235
41,41,0.2511654496192932,0.25191444158554077,0.0009958580300552815,25.58625864982605
42,42,0.2478666752576828,0.24848422408103943,0.0009956538155347532,26.049026250839233
43,43,0.2446003407239914,0.24515345692634583,0.0009954447091111694,26.51669692993164
44,44,0.241362527012825,0.24190910160541534,0.0009952307128483257,26.987107515335083
45,45,0.23814757168293,0.23873773217201233,0.0009950118288582787,27.460222959518433
46,46,0.23494867980480194,0.2356264591217041,0.0009947880593013255,27.927260637283325
47,47,0.23175901174545288,0.23256301879882812,0.0009945594063859808,28.39226198196411
48,48,0.2285725623369217,0.2295362800359726,0.000994325872368957,28.883403539657593
49,49,0.22538511455059052,0.22653637826442719,0.0009940874595551403,29.392937421798706
50,50,0.2221950888633728,0.22355499863624573,0.0009938441702975688,29.889479398727417
51,51,0.21900413930416107,0.22058549523353577,0.0009935960069974096,30.380997896194458
52,52,0.21581697463989258,0.21762298047542572,0.000993342972103934,30.842297077178955
53,53,0.21264199912548065,0.2146642804145813,0.0009930850681144944,31.338173866271973
54,54,0.2094901204109192,0.2117079645395279,0.000992822297574499,31.847031116485596
55,55,0.20637483894824982,0.20875419676303864,0.000992554663077387,32.356722593307495
56,56,0.20331092178821564,0.20580479502677917,0.0009922821672646027,32.849125146865845
57,57,0.20031331479549408,0.20286297798156738,0.0009920048128255698,33.35326337814331
58,58,0.1973959058523178,0.19993360340595245,0.0009917226024976648,33.85144925117493
59,59,0.19457049667835236,0.19702289998531342,0.0009914355390661896,34.33933925628662
60,60,0.19184480607509613,0.19413858652114868,0.0009911436253643444,34.81580948829651
61,61,0.1892228126525879,0.19128945469856262,0.0009908468642731995,35.291996002197266
62,62,0.18670468032360077,0.1884850710630417,0.000990545258721667,35.771050214767456
63,63,0.18428802490234375,0.185734823346138,0.0009902388116864722,36.2472710609436
64,64,0.18196912109851837,0.18304739892482758,0.0009899275261921235,36.73069429397583
65,65,0.17974404990673065,0.18042978644371033,0.000989611405310883,37.2083785533905
66,66,0.17760860919952393,0.17788711190223694,0.000989290452162736,37.70286679267883
67,67,0.17555862665176392,0.17542237043380737,0.000988964669915361,38.167885303497314
68,68,0.1735895425081253,0.17303681373596191,0.0009886340617840967,38.63188457489014
69,69,0.1716964840888977,0.17072995007038116,0.0009882986310319124,39.14454698562622
70,70,0.1698741465806961,0.16849997639656067,0.0009879583809693738,39.645482540130615
71,71,0.16811704635620117,0.16634415090084076,0.0009876133149546117,40.142629623413086
72,72,0.1664196252822876,0.16425885260105133,0.0009872634363932886,40.64742350578308
73,73,0.1647762805223465,0.16224023699760437,0.0009869087487385643,41.173415184020996
74,74,0.16318172216415405,0.16028419137001038,0.0009865492554910634,41.80724906921387
75,75,0.1616310030221939,0.15838676691055298,0.0009861849601988384,42.289674282073975
